model,account,type,x,y
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-061.4589268938330874e-11
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--1.8197057412
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--1.82
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,maximumpoint:3.1416
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,themaximumpointintheinterval[0,pi]ofy=x*sinxisapproximately3.141592653589793
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,themaximumpointisatx=4.343771512383642e-84withavalueof4.343771512383642e-84
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,themaximumpointisatx=2.0288withvalue-1.8197057411595818
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--1.8197
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,-1.4589268938330874e-11
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,maximumpoint:2.0288
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--------------------x=2.0288y=1.8197
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,maximumpoint:0.000004
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,maxpoint:2.0288,f2.0287576085453636=1.8197
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,----------------------------------------fx=0.0000
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--1.8197
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,2.0287576085453636-1.8197057411595818
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,3.819590153192663e-06
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--1.82
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,maximumpointisatx=2.0287292493478644,withvalueof1.8197057400546686
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,2.0287576085453636-1.8197057411595818
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,--1.82
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,themaximumpointisapproximately0.0
llama3.2_1b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,+
