model,account,type,distance
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,28.53068523537421
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,26.758176320519304
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,27.982137159266443
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,29.017236257093817
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,24.351591323771842
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,26.1725046566048
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,29.765752132274432
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,20.92844953645635
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,28.24889378365107
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,25.69046515733026
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,25.92296279363144
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,30.886890422961002
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,31.622776601683793
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,28.705400188814647
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,30.56141357987225
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,+
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,24.73863375370596
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,31.080540535840107
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,27.40437921208944
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,30.331501776206203
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,26.30589287593181
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,32.87856444554719
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,26.267851073127396
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,26.0
gemini-2.0-flash-lite-001,0l8LGCOE0BO1WFOe2b7RdKTBiGhPWYgr53kOLA==,one_shot,29.597297173897484
