model,account,type,answer
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.9532894125
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90718.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.380641602
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0000000001
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0000000002
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0000000002
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.9532894125
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,6.480837017441207e-104
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,@
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.17
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,5.87928269824527e-99
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,2459603.11
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.9532894125
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,5.8792826982453446e-99
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.09
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,2459603.11
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11.023176380641601
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.3806416
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90718.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,7.080590425485997e-13
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0000000001
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.380641602
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,inf
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,#
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.3806416
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1.10231763806416
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,2459603.11
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,6.48083701744129e-104
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,5.8792826982453446e-99
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,100385.35597876109
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1000000.0000000001
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,999999.9999999999
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,1102317.63806416
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,90717.95328941252
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,0.0
llama3.1_8b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,PoT,11023176.38
