model,account,type,right,steps
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
llama3.2_3b,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,CoT,=FALSE(),+
